2021-05-30 09:24:40,1398933367601565698,0,1,b'RT @AnwarKasi: @NetflixIndia Love Jesse in every scene. \xf0\x9f\xa5\xb0 Wish The OA will get the chance Breaking Bad got to tell its full story arc throu\xe2\x80\xa6'

2021-05-30 09:08:46,1398929367502368773,4,1,"b'@NetflixIndia More interestingly, when is The OA Part III coming out? \xf0\x9f\x98\x80\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/iNAsuuKKiX'"

2021-05-30 09:04:53,1398928388136579075,2,0,"b'@NetflixJP The OA Part III, onegaishimasu \xf0\x9f\xa5\xb3\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/sng3C8iRxz'"

2021-05-30 09:03:44,1398928101732753409,3,0,"b'@NetflixID The OA Part III, please \xf0\x9f\xa4\xa9\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/Aqf3P39JSB'"

2021-05-30 09:03:12,1398927967347224576,4,1,b'@NetflixIndia Love Jesse in every scene. \xf0\x9f\xa5\xb0 Wish The OA will get the chance Breaking Bad got to tell its full story arc throughout five seasons. \xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/IufeY7gGXt'

2021-05-30 09:00:38,1398927319520194563,2,0,"b'@NetflixJP The OA Part III, onegaishimasu \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/56LQ5zZzgB'"

2021-05-30 09:00:11,1398927207624478723,3,0,"b'@NetflixID The OA Part III, please \xf0\x9f\x98\x8d\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/V6F0WuHWOa'"

2021-05-30 08:59:30,1398927035318292480,3,0,"b'@NetflixID The OA Part III, please \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/dXJTGEs33j'"

2021-05-30 00:30:50,1398799023595835398,0,1,b'RT @AnwarKasi: @NetflixSA We aren\xe2\x80\x99t asking for much either. Just the completion of your most intriguing and original series The OA with the\xe2\x80\xa6'

2021-05-29 23:42:15,1398786796239081480,3,0,"b'@NetflixLAT The OA Part III, por favor \xf0\x9f\x98\x8d\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/5hGFULFDbD'"

2021-05-29 22:37:58,1398770618854674437,0,1,"b'RT @AnwarKasi: @netflix The OA Part III, please \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/4ml8pKTNz3'"

2021-05-29 22:12:12,1398764137967230978,0,0,b'Hello @NetflixUK why have you removed cry-baby I\xe2\x80\x99m literally crying kinda ironic isn\xe2\x80\x99t it #cancelnetflix #bringbackcrybaby'

2021-05-29 21:07:24,1398747828726505476,0,2,"b'RT @AnwarKasi: @NetflixIT The OA Part III, per favore \xf0\x9f\x98\x8d\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/tkTQzQvD8a'"

2021-05-29 20:52:19,1398744034496192520,0,1,b'RT @AnwarKasi: @NetflixIndia Three things are on my watchlist:\n\n\xf0\x9f\xa5\xb0 The OA: Part III\n\xf0\x9f\xa5\xb0 The OA: Part IV\n\xf0\x9f\xa5\xb0 The OA: Part V\n\n#SaveTheOA @reedhast\xe2\x80\xa6'

2021-05-29 20:16:54,1398735119507202050,1,0,"b'@NetflixBrasil The OA Part III, por favor \xf0\x9f\xa4\xa9\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/WjPBtD7kaD'"

2021-05-29 20:15:59,1398734889592180736,2,0,"b'@NetflixES The OA Part III, por favor \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/DV1YuDpC2L'"

2021-05-29 20:14:53,1398734613422485518,1,0,"b'@NetflixLAT The OA Part III, por favor \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/AHnUhQ5B8S'"

2021-05-29 17:54:01,1398699162338725893,2,0,"b'@NetflixLAT The OA Part III, por favor \xf0\x9f\xa4\x97\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/iRyZF9Lbm9'"

2021-05-29 16:50:51,1398683267713351691,3,0,b'@NetflixSA When will The OA be back for Part III? \xf0\x9f\x98\x8d\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/z7LmGDP3MQ'

2021-05-29 16:44:23,1398681636632502273,0,2,"b'RT @AnwarKasi: @NetflixIT The OA Part III, per favore \xf0\x9f\x98\x8d\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/tkTQzQvD8a'"

2021-05-29 16:05:25,1398671833600344064,5,0,"b'@NetflixDE The OA Part III, bitte \xf0\x9f\xa4\x97\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/ewoyz6ijGg'"

2021-05-29 16:03:00,1398671223673049097,3,0,"b'@NetflixBrasil The OA Part III, por favor \xf0\x9f\x98\x8d\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/ruYIUFpe1z'"

2021-05-29 16:01:40,1398670887906336768,1,0,"b'@NetflixPT The OA Part III, por favor \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/SFSN5aTlTG'"

2021-05-29 16:01:06,1398670747447537666,1,0,"b'@NetflixNL The OA Part III, aub \xf0\x9f\xa5\xb3\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/xqR7rFptqZ'"

2021-05-29 16:00:39,1398670630480924677,1,0,b'@NetflixNL The OA Part III! \xf0\x9f\x98\x83\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/mp5Ejjk2Xl'

2021-05-29 15:01:54,1398655848226906116,1,0,"b'@NetflixIT The OA Part III, per favore \xf0\x9f\x98\x8d\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/KDVeCAXzaL'"

2021-05-29 15:00:48,1398655570706677761,1,0,"b'@NetflixES The OA Part III, por favor \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/cXmwv0iZiM'"

2021-05-29 15:00:03,1398655382881513474,1,0,"b'@NetflixDE The OA Part III, bitte \xf0\x9f\xa4\xa9\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/XWHchoQKdy'"

2021-05-29 14:58:50,1398655076831465475,1,0,"b'@NetflixID The OA Part III, please \xf0\x9f\x98\xac\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/Jgm10x45Ip'"

2021-05-29 14:58:24,1398654964981981185,5,2,"b'@NetflixIT The OA Part III, per favore \xf0\x9f\x98\x8d\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/tkTQzQvD8a'"

2021-05-29 14:57:37,1398654768667578373,1,0,"b'@NetflixMENA The OA Part III, please \xf0\x9f\xa4\x97\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/KAf0v9jGpT'"

2021-05-29 14:57:10,1398654657375965187,0,0,b'@NetflixIndia Sharafat sey The OA Part III paish karein \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/WUu1frH6IY'

2021-05-29 14:56:15,1398654427343491073,0,0,b'@NetflixSA @strongblacklead The OA Part III. That\xe2\x80\x99s the tweet. \xf0\x9f\x98\x83\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/x1LE5cd5se'

2021-05-29 14:55:37,1398654266009604096,1,0,"b'@NetflixES The OA Part III, por favor \xf0\x9f\xa4\xa9\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/FbqEAfFpDd'"

2021-05-29 14:54:48,1398654060618715141,4,1,b'@NetflixIndia Three things are on my watchlist:\n\n\xf0\x9f\xa5\xb0 The OA: Part III\n\xf0\x9f\xa5\xb0 The OA: Part IV\n\xf0\x9f\xa5\xb0 The OA: Part V\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/F0LPCi6rwk'

2021-05-29 14:53:04,1398653622775422981,0,0,"b'@NetflixBrasil The OA Part III, por favor \xf0\x9f\xa5\xb3\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/1carN0Qx8y'"

2021-05-29 14:52:14,1398653413693562882,1,0,"b'@NetflixMENA The OA Part III, please \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/ehQT5P53In'"

2021-05-29 11:50:14,1398607611881271298,0,67,b'RT @Chris1928: Sadly @netflix after 10 years I had to #CancelNetflix. The #StrangerThings collab with @7DS_en should have never been given\xe2\x80\xa6'

2021-05-29 11:10:21,1398597575733825538,0,0,b'@NetflixPT the_oa_part_iii_por_favor.mp3 \xf0\x9f\xa5\xb0\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/Zq5bAjA7k2'

2021-05-29 11:04:56,1398596212933148675,1,0,"b'@NetflixJP The OA Part III, onegaishimasu \xf0\x9f\xa5\xb0\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/f8KJ3pHs0Q'"

2021-05-29 10:59:15,1398594781035511811,0,0,b'@NetflixIndia @dhanushkraja @karthiksubbaraj @sash041075 @chakdyn @Music_Santhosh @StudiosYNot @RelianceEnt @Shibasishsarkar @APIfilms @SonyMusicSouth @onlynikil Can we have The OA Part III instead? \xf0\x9f\x98\x83\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/hEKI57dluu'

2021-05-29 10:58:20,1398594550952828928,0,0,"b'@NetflixES The OA Part III, por favor \xf0\x9f\x98\x83\xe2\x99\xa5\xef\xb8\x8f\n\n#SaveTheOA @reedhastings #cancelnetflix https://t.co/6a7VR5j7Vo'"

